Sens-1;Sens-2;Sens-3;Sens-4;Sens-5;Sens-6;Sens-7;Sens-8;Sens-9;Sens-10;Label
19.58;29.58;79.58;126.31;105.79;2.79;223.68;40.76;67.13;101.89;1
14.62;24.62;74.62;106.49;56.23;0.31;149.34;49.55;80.33;123.88;1
18.41;28.41;78.41;121.65;94.12;2.21;206.18;46.67;76.01;116.68;1
17.74;27.74;77.74;118.95;87.37;1.87;196.06;43.18;70.77;107.95;1
19.31;29.31;79.31;125.23;103.07;2.65;219.61;48.71;79.06;121.77;1
16.92;26.92;76.92;115.67;79.17;1.46;183.76;53.20;85.80;132.99;1
19.42;29.42;79.42;125.67;104.17;2.71;221.25;44.77;73.16;111.93;1
17.53;27.53;77.53;118.10;85.26;1.76;192.89;52.13;84.19;130.32;1
18.80;28.80;78.80;123.20;98.00;2.40;212.01;44.72;73.08;111.79;1
17.30;27.30;77.30;117.21;83.02;1.65;189.53;46.47;75.71;116.18;1
17.35;27.35;77.35;117.40;83.50;1.67;190.24;42.46;69.69;106.14;1
18.39;28.39;78.39;121.54;93.85;2.19;205.78;49.33;80.00;123.33;1
19.59;29.59;79.59;126.36;105.89;2.79;223.84;41.16;67.74;102.90;1
18.83;28.83;78.83;123.30;98.26;2.41;212.38;56.01;90.02;140.03;1
16.73;26.73;76.73;114.93;77.34;1.37;181.00;58.78;94.17;146.95;1
19.34;29.34;79.34;125.36;103.40;2.67;220.10;35.27;58.91;88.18;1
19.08;29.08;79.08;124.32;100.80;2.54;216.20;49.01;79.52;122.53;1
18.59;28.59;78.59;122.34;95.85;2.29;208.78;40.86;67.29;102.14;1
16.08;26.08;76.08;112.34;70.85;1.04;171.27;46.58;75.87;116.46;1
19.12;29.12;79.12;124.49;101.22;2.56;216.82;57.41;92.11;143.52;1
17.38;27.38;77.38;117.50;83.76;1.69;190.64;42.56;69.84;106.40;1
17.13;27.13;77.13;116.51;81.28;1.56;186.92;39.58;65.37;98.96;1
19.42;29.42;79.42;125.70;104.25;2.71;221.37;41.52;68.28;103.80;1
16.88;26.88;76.88;115.51;78.79;1.44;183.18;60.38;96.57;150.95;0
16.12;26.12;76.12;112.49;71.22;1.06;171.83;42.55;69.83;106.38;1
16.54;26.54;76.54;114.15;75.38;1.27;178.07;39.40;65.09;98.49;1
17.47;27.47;77.47;117.89;84.73;1.74;192.09;49.26;79.89;123.16;1
17.62;27.62;77.62;118.47;86.18;1.81;194.27;54.69;88.04;136.73;1
16.84;26.84;76.84;115.34;78.36;1.42;182.54;41.61;68.41;104.02;1
16.93;26.93;76.93;115.71;79.28;1.46;183.93;48.20;78.30;120.49;1
17.30;27.30;77.30;117.18;82.95;1.65;189.43;34.66;58.00;86.66;1
18.01;28.01;78.01;120.04;90.11;2.01;200.16;43.54;71.32;108.86;1
17.84;27.84;77.84;119.36;88.41;1.92;197.62;51.28;82.92;128.20;1
18.71;28.71;78.71;122.84;97.10;2.36;210.65;38.93;64.40;97.33;1
16.23;26.23;76.23;112.91;72.27;1.11;173.41;56.82;91.23;142.05;1
16.76;26.76;76.76;115.04;77.61;1.38;181.41;33.06;55.59;82.65;1
18.67;28.67;78.67;122.68;96.69;2.33;210.04;54.05;87.07;135.11;1
16.86;26.86;76.86;115.46;78.64;1.43;182.96;54.15;87.22;135.37;0
16.22;26.22;76.22;112.86;72.16;1.11;173.24;48.89;79.34;122.23;1
18.87;28.87;78.87;123.46;98.65;2.43;212.98;51.33;83.00;128.34;1
18.20;28.20;78.20;120.81;92.04;2.10;203.05;60.43;96.65;151.08;1
18.81;28.81;78.81;123.24;98.09;2.40;212.13;35.07;58.60;87.67;1
18.61;28.61;78.61;122.42;96.05;2.30;209.08;44.02;72.02;110.04;1
17.25;27.25;77.25;116.99;82.47;1.62;188.70;38.97;64.46;97.43;1
17.41;27.41;77.41;117.64;84.09;1.70;191.14;51.55;83.33;128.88;1
18.17;28.17;78.17;120.68;91.70;2.09;202.55;47.80;77.70;119.50;1
18.28;28.28;78.28;121.12;92.80;2.14;204.20;47.47;77.21;118.68;1
17.99;27.99;77.99;119.95;89.88;1.99;199.81;27.79;47.69;69.48;1
16.33;26.33;76.33;113.33;73.33;1.17;175.00;46.97;76.46;117.43;1
18.08;28.08;78.08;120.31;90.76;2.04;201.15;41.64;68.46;104.10;1
19.13;29.13;79.13;124.51;101.27;2.56;216.90;52.39;84.58;130.97;1
17.63;27.63;77.63;118.53;86.33;1.82;194.50;40.75;67.12;101.87;1
17.40;27.40;77.40;117.59;83.98;1.70;190.98;51.42;83.13;128.55;1
17.19;27.19;77.19;116.77;81.93;1.60;187.89;34.77;58.15;86.92;1
17.71;27.71;77.71;118.86;87.14;1.86;195.71;48.56;78.84;121.40;1
17.35;27.35;77.35;117.39;83.48;1.67;190.21;50.14;81.21;125.34;1
19.07;29.07;79.07;124.28;100.70;2.54;216.05;46.31;75.46;115.77;1
18.46;28.46;78.46;121.83;94.57;2.23;206.85;56.08;90.11;140.19;1
16.81;26.81;76.81;115.25;78.13;1.41;182.20;39.94;65.91;99.85;1
17.56;27.56;77.56;118.25;85.63;1.78;193.44;38.68;64.02;96.70;1
19.24;29.24;79.24;124.96;102.41;2.62;218.61;44.70;73.05;111.75;1
18.40;28.40;78.40;121.59;93.98;2.20;205.97;54.04;87.07;135.11;1
17.67;27.67;77.67;118.68;86.70;1.84;195.05;58.94;94.40;147.34;0
18.49;28.49;78.49;121.95;94.86;2.24;207.29;43.27;70.90;108.17;1
17.84;27.84;77.84;119.35;88.38;1.92;197.57;50.43;81.65;126.08;1
17.56;27.56;77.56;118.24;85.61;1.78;193.41;26.46;45.70;66.16;1
16.04;26.04;76.04;112.15;70.38;1.02;170.57;40.76;67.13;101.89;1
19.25;29.25;79.25;124.99;102.47;2.62;218.71;27.89;47.84;69.73;1
18.43;28.43;78.43;121.72;94.30;2.22;206.45;43.39;71.09;108.48;1
20.76;30.76;80.76;131.02;117.56;3.38;241.33;48.85;79.28;122.13;1
17.16;27.16;77.16;116.64;81.59;1.58;187.39;43.39;71.09;108.49;1
16.63;26.63;76.63;114.50;76.25;1.31;179.38;38.25;63.37;95.62;1
17.20;27.20;77.20;116.79;81.97;1.60;187.95;51.93;83.89;129.81;1
17.19;27.19;77.19;116.78;81.95;1.60;187.92;36.96;61.45;92.41;1
17.82;27.82;77.82;119.28;88.20;1.91;197.30;45.31;73.97;113.28;1
18.18;28.18;78.18;120.71;91.78;2.09;202.67;56.44;90.66;141.10;1
19.36;29.36;79.36;125.46;103.64;2.68;220.46;43.26;70.88;108.14;1
18.25;28.25;78.25;120.98;92.46;2.12;203.68;64.96;103.44;162.40;1
19.02;29.02;79.02;124.10;100.25;2.51;215.37;43.19;70.79;107.98;1
17.71;27.71;77.71;118.83;87.08;1.85;195.62;39.35;65.03;98.38;1
18.99;28.99;78.99;123.95;99.87;2.49;214.80;43.56;71.34;108.89;1
20.05;30.05;80.05;128.21;110.52;3.03;230.78;44.13;72.19;110.32;1
17.88;27.88;77.88;119.51;88.77;1.94;198.15;38.90;64.36;97.26;1
18.40;28.40;78.40;121.59;93.97;2.20;205.96;52.79;85.19;131.98;1
18.76;28.76;78.76;123.03;97.57;2.38;211.35;50.04;81.06;125.10;1
19.94;29.94;79.94;127.74;109.36;2.97;229.04;42.41;69.61;106.02;1
19.48;29.48;79.48;125.91;104.77;2.74;222.16;38.85;64.27;97.11;1
17.18;27.18;77.18;116.72;81.80;1.59;187.69;36.39;60.59;90.98;1
16.32;26.32;76.32;113.28;73.20;1.16;174.80;41.55;68.33;103.88;1
18.54;28.54;78.54;122.17;95.42;2.27;208.13;49.64;80.46;124.09;1
16.87;26.87;76.87;115.48;78.70;1.44;183.05;46.02;75.02;115.04;1
17.53;27.53;77.53;118.12;85.30;1.76;192.95;46.95;76.42;117.37;1
19.15;29.15;79.15;124.59;101.47;2.57;217.21;51.14;82.71;127.85;1
18.93;28.93;78.93;123.73;99.34;2.47;214.00;54.63;87.94;136.57;1
18.40;28.40;78.40;121.60;94.01;2.20;206.01;49.98;80.97;124.94;1
16.03;26.03;76.03;112.10;70.26;1.01;170.38;41.07;67.61;102.68;1
16.78;26.78;76.78;115.12;77.81;1.39;181.71;48.48;78.72;121.20;0
17.85;27.85;77.85;119.41;88.52;1.93;197.78;53.71;86.56;134.26;1
18.44;28.44;78.44;121.75;94.38;2.22;206.57;42.74;70.11;106.85;1
19.07;29.07;79.07;124.28;100.70;2.53;216.05;47.56;77.33;118.89;1
18.25;28.25;78.25;121.02;92.55;2.13;203.82;43.69;71.53;109.22;1
17.05;27.05;77.05;116.21;80.53;1.53;185.80;43.94;71.92;109.86;1
17.71;27.71;77.71;118.84;87.09;1.85;195.64;46.30;75.44;115.74;1
17.94;27.94;77.94;119.77;89.43;1.97;199.14;50.20;81.31;125.51;1
19.67;29.67;79.67;126.68;106.69;2.83;225.04;39.73;65.60;99.33;1
19.48;29.48;79.48;125.92;104.80;2.74;222.20;43.84;71.76;109.61;1
17.54;27.54;77.54;118.17;85.43;1.77;193.14;49.94;80.91;124.85;1
16.31;26.31;76.31;113.25;73.14;1.16;174.71;45.19;73.79;112.98;1
15.97;25.97;75.97;111.87;69.68;0.98;169.52;36.01;60.01;90.02;1
18.33;28.33;78.33;121.32;93.30;2.16;204.95;42.99;70.49;107.48;1
18.95;28.95;78.95;123.79;99.46;2.47;214.20;52.69;85.04;131.73;1
18.80;28.80;78.80;123.21;98.02;2.40;212.03;46.27;75.40;115.67;1
19.06;29.06;79.06;124.25;100.63;2.53;215.95;41.85;68.78;104.63;1
17.86;27.86;77.86;119.43;88.58;1.93;197.87;43.66;71.49;109.15;1
19.27;29.27;79.27;125.07;102.68;2.63;219.02;50.67;82.01;126.69;1
18.33;28.33;78.33;121.33;93.33;2.17;204.99;56.28;90.42;140.71;1
17.79;27.79;77.79;119.15;87.89;1.89;196.83;39.25;64.87;98.12;1
18.84;28.84;78.84;123.34;98.36;2.42;212.54;43.07;70.61;107.68;1
19.05;29.05;79.05;124.21;100.52;2.53;215.78;42.83;70.25;107.08;1
17.53;27.53;77.53;118.12;85.29;1.76;192.94;34.22;57.33;85.56;1
18.93;28.93;78.93;123.71;99.28;2.46;213.93;34.35;57.53;85.88;1
18.62;28.62;78.62;122.47;96.17;2.31;209.26;52.19;84.28;130.46;1
19.15;29.15;79.15;124.61;101.53;2.58;217.29;46.20;75.29;115.49;1
19.57;29.57;79.57;126.28;105.70;2.78;223.55;41.63;68.44;104.07;1
17.85;27.85;77.85;119.38;88.45;1.92;197.68;45.28;73.92;113.20;1
18.80;28.80;78.80;123.20;98.00;2.40;212.01;57.65;92.48;144.13;1
19.53;29.53;79.53;126.13;105.33;2.77;222.99;34.91;58.37;87.28;1
17.30;27.30;77.30;117.19;82.97;1.65;189.45;46.45;75.67;116.12;1
18.11;28.11;78.11;120.42;91.06;2.05;201.59;43.01;70.52;107.53;0
16.77;26.77;76.77;115.07;77.68;1.38;181.51;44.85;73.28;112.13;1
17.07;27.07;77.07;116.28;80.71;1.54;186.06;44.03;72.05;110.09;1
18.34;28.34;78.34;121.36;93.40;2.17;205.10;43.38;71.08;108.46;1
19.27;29.27;79.27;125.09;102.72;2.64;219.08;53.59;86.39;133.98;1
19.07;29.07;79.07;124.30;100.74;2.54;216.12;46.43;75.64;116.07;1
17.24;27.24;77.24;116.97;82.43;1.62;188.64;36.34;60.50;90.84;1
17.59;27.59;77.59;118.36;85.90;1.80;193.86;47.63;77.45;119.08;0
20.18;30.18;80.18;128.72;111.81;3.09;232.72;56.66;90.99;141.65;1
18.42;28.42;78.42;121.66;94.16;2.21;206.24;44.39;72.59;110.98;1
18.08;28.08;78.08;120.33;90.82;2.04;201.23;55.79;89.68;139.46;1
18.11;28.11;78.11;120.43;91.08;2.05;201.62;56.45;90.68;141.13;1
17.06;27.06;77.06;116.25;80.62;1.53;185.92;48.48;78.72;121.21;1
17.13;27.13;77.13;116.50;81.25;1.56;186.88;54.44;87.66;136.09;1
17.24;27.24;77.24;116.95;82.36;1.62;188.55;44.93;73.40;112.33;1
19.60;29.60;79.60;126.39;105.98;2.80;223.97;38.41;63.62;96.03;1
18.34;28.34;78.34;121.36;93.41;2.17;205.11;58.00;93.00;145.00;1
18.19;28.19;78.19;120.78;91.94;2.10;202.91;52.79;85.18;131.96;1
17.98;27.98;77.98;119.93;89.83;1.99;199.75;31.58;53.37;78.95;1
18.48;28.48;78.48;121.92;94.79;2.24;207.19;26.30;45.45;65.75;1
17.32;27.32;77.32;117.27;83.17;1.66;189.75;37.98;62.97;94.95;0
18.78;28.78;78.78;123.11;97.77;2.39;211.66;50.08;81.12;125.19;1
16.81;26.81;76.81;115.24;78.11;1.41;182.16;52.32;84.48;130.80;0
19.85;29.85;79.85;127.42;108.55;2.93;227.82;32.99;55.48;82.46;1
17.54;27.54;77.54;118.15;85.36;1.77;193.04;46.22;75.33;115.55;1
18.26;28.26;78.26;121.05;92.61;2.13;203.92;32.01;54.01;80.02;1
16.39;26.39;76.39;113.55;73.88;1.19;175.82;59.14;94.71;147.85;0
17.63;27.63;77.63;118.53;86.32;1.82;194.48;50.89;82.33;127.22;1
17.65;27.65;77.65;118.60;86.49;1.82;194.74;29.41;50.11;73.52;1
17.91;27.91;77.91;119.62;89.06;1.95;198.59;44.78;73.17;111.95;1
18.56;28.56;78.56;122.26;95.65;2.28;208.47;50.38;81.58;125.96;1
16.67;26.67;76.67;114.68;76.71;1.34;180.06;38.50;63.76;96.26;1
18.56;28.56;78.56;122.25;95.61;2.28;208.42;39.21;64.81;98.02;1
18.33;28.33;78.33;121.32;93.31;2.17;204.96;42.38;69.57;105.94;1
19.33;29.33;79.33;125.32;103.30;2.66;219.94;43.27;70.90;108.17;1
17.71;27.71;77.71;118.84;87.09;1.85;195.63;53.45;86.17;133.62;0
17.52;27.52;77.52;118.06;85.16;1.76;192.74;44.45;72.68;111.13;1
16.30;26.30;76.30;113.22;73.04;1.15;174.57;50.40;81.61;126.01;1
15.36;25.36;75.36;109.44;63.60;0.68;160.41;39.90;65.85;99.76;1
16.48;26.48;76.48;113.91;74.79;1.24;177.18;47.51;77.27;118.78;1
17.74;27.74;77.74;118.94;87.36;1.87;196.04;50.04;81.06;125.09;1
17.73;27.73;77.73;118.93;87.32;1.87;195.98;44.66;72.98;111.64;1
17.56;27.56;77.56;118.25;85.62;1.78;193.44;44.15;72.23;110.38;1
17.96;27.96;77.96;119.85;89.63;1.98;199.44;55.91;89.86;139.77;1
17.62;27.62;77.62;118.49;86.23;1.81;194.35;51.53;83.29;128.82;0
18.23;28.23;78.23;120.91;92.27;2.11;203.40;43.96;71.94;109.90;1
17.63;27.63;77.63;118.54;86.34;1.82;194.51;40.81;67.22;102.03;1
16.85;26.85;76.85;115.39;78.49;1.42;182.73;55.93;89.89;139.81;0
18.27;28.27;78.27;121.09;92.73;2.14;204.09;35.65;59.48;89.13;1
17.52;27.52;77.52;118.09;85.23;1.76;192.84;60.51;96.77;151.28;1
18.46;28.46;78.46;121.85;94.62;2.23;206.93;39.92;65.88;99.81;1
18.66;28.66;78.66;122.66;96.65;2.33;209.97;45.48;74.22;113.69;1
18.60;28.60;78.60;122.40;96.00;2.30;209.00;42.57;69.85;106.42;1
18.84;28.84;78.84;123.38;98.45;2.42;212.67;37.92;62.88;94.80;1
17.58;27.58;77.58;118.31;85.78;1.79;193.66;38.10;63.16;95.26;1
18.14;28.14;78.14;120.58;91.44;2.07;202.16;34.10;57.16;85.26;1
18.20;28.20;78.20;120.81;92.02;2.10;203.03;31.90;53.85;79.74;1
17.88;27.88;77.88;119.53;88.82;1.94;198.23;32.27;54.40;80.67;1
18.04;28.04;78.04;120.17;90.43;2.02;200.65;60.87;97.31;152.19;1
17.33;27.33;77.33;117.33;83.32;1.67;189.98;39.19;64.79;97.98;1
18.96;28.96;78.96;123.83;99.59;2.48;214.38;41.60;68.40;103.99;1
18.12;28.12;78.12;120.46;91.15;2.06;201.73;42.72;70.09;106.81;1
16.92;26.92;76.92;115.68;79.19;1.46;183.79;47.30;76.95;118.24;1
17.65;27.65;77.65;118.60;86.51;1.83;194.77;49.63;80.45;124.08;1
18.04;28.04;78.04;120.14;90.35;2.02;200.53;52.64;84.97;131.61;1
18.20;28.20;78.20;120.81;92.03;2.10;203.04;49.17;79.76;122.94;1
17.70;27.70;77.70;118.80;87.00;1.85;195.50;54.59;87.88;136.47;0
18.88;28.88;78.88;123.53;98.83;2.44;213.24;42.07;69.10;105.17;1
15.61;25.61;75.61;110.45;66.11;0.81;164.17;35.91;59.86;89.77;1
18.00;28.00;78.00;120.00;89.99;2.00;199.99;60.51;96.77;151.28;1
18.44;28.44;78.44;121.74;94.35;2.22;206.53;40.72;67.09;101.81;1
16.49;26.49;76.49;113.96;74.90;1.24;177.34;30.61;51.91;76.52;1
17.07;27.07;77.07;116.28;80.71;1.54;186.06;37.09;61.64;92.73;1
17.75;27.75;77.75;119.01;87.52;1.88;196.29;45.49;74.23;113.72;1
16.96;26.96;76.96;115.86;79.64;1.48;184.47;46.62;75.93;116.56;0
18.94;28.94;78.94;123.76;99.41;2.47;214.11;42.26;69.39;105.65;1
19.60;29.60;79.60;126.42;106.04;2.80;224.06;34.24;57.36;85.60;1
19.37;29.37;79.37;125.49;103.72;2.69;220.58;47.14;76.71;117.85;1
17.21;27.21;77.21;116.84;82.10;1.61;188.15;38.47;63.70;96.16;1
18.33;28.33;78.33;121.33;93.32;2.17;204.98;59.11;94.66;147.77;1
16.84;26.84;76.84;115.35;78.38;1.42;182.57;40.67;67.01;101.68;1
19.18;29.18;79.18;124.72;101.79;2.59;217.69;56.80;91.20;142.00;1
16.33;26.33;76.33;113.32;73.29;1.16;174.94;42.89;70.34;107.23;1
17.42;27.42;77.42;117.67;84.18;1.71;191.27;34.98;58.48;87.46;1
18.57;28.57;78.57;122.27;95.68;2.28;208.52;45.95;74.93;114.88;1
18.04;28.04;78.04;120.16;90.40;2.02;200.60;54.84;88.26;137.11;1
18.78;28.78;78.78;123.13;97.82;2.39;211.73;43.63;71.45;109.09;1
18.05;28.05;78.05;120.21;90.53;2.03;200.79;48.91;79.36;122.26;1
18.11;28.11;78.11;120.45;91.12;2.06;201.68;33.14;55.71;82.85;1
18.51;28.51;78.51;122.04;95.09;2.25;207.64;39.64;65.45;99.09;1
17.41;27.41;77.41;117.63;84.08;1.70;191.11;45.92;74.88;114.80;0
19.03;29.03;79.03;124.12;100.30;2.51;215.45;36.83;61.25;92.08;1
17.83;27.83;77.83;119.33;88.32;1.92;197.49;47.52;77.28;118.80;0
18.05;28.05;78.05;120.18;90.45;2.02;200.68;48.46;78.69;121.16;0
16.06;26.06;76.06;112.24;70.61;1.03;170.91;51.01;82.51;127.52;1
19.14;29.14;79.14;124.57;101.43;2.57;217.14;37.71;62.57;94.28;1
18.65;28.65;78.65;122.61;96.53;2.33;209.79;39.55;65.33;98.88;1
18.92;28.92;78.92;123.67;99.16;2.46;213.75;44.20;72.30;110.50;1
17.39;27.39;77.39;117.58;83.95;1.70;190.92;32.36;54.54;80.90;1
16.91;26.91;76.91;115.65;79.13;1.46;183.69;45.37;74.06;113.43;1
18.12;28.12;78.12;120.48;91.20;2.06;201.80;42.98;70.47;107.45;1
18.75;28.75;78.75;122.99;97.48;2.37;211.22;43.05;70.57;107.62;1
18.90;28.90;78.90;123.61;99.03;2.45;213.54;49.61;80.41;124.02;1
18.83;28.83;78.83;123.31;98.26;2.41;212.39;46.47;75.70;116.17;1
17.25;27.25;77.25;116.99;82.46;1.62;188.69;25.26;43.89;63.15;1
17.29;27.29;77.29;117.16;82.90;1.64;189.35;43.33;70.99;108.32;0
18.20;28.20;78.20;120.80;91.99;2.10;202.99;32.29;54.44;80.73;1
16.38;26.38;76.38;113.54;73.84;1.19;175.76;39.76;65.65;99.41;1
18.66;28.66;78.66;122.63;96.57;2.33;209.86;32.88;55.32;82.21;1
16.21;26.21;76.21;112.85;72.13;1.11;173.19;32.24;54.37;80.61;1
17.83;27.83;77.83;119.34;88.34;1.92;197.52;41.71;68.56;104.27;1
18.82;28.82;78.82;123.29;98.22;2.41;212.32;36.66;61.00;91.66;1
17.82;27.82;77.82;119.28;88.21;1.91;197.31;40.17;66.26;100.43;1
18.73;28.73;78.73;122.94;97.35;2.37;211.02;47.12;76.69;117.81;1
17.63;27.63;77.63;118.50;86.25;1.81;194.38;30.71;52.06;76.77;1
17.41;27.41;77.41;117.65;84.12;1.71;191.18;38.03;63.04;95.06;1
17.96;27.96;77.96;119.85;89.62;1.98;199.44;40.82;67.23;102.06;1
17.66;27.66;77.66;118.64;86.61;1.83;194.92;38.35;63.53;95.89;1
17.71;27.71;77.71;118.83;87.07;1.85;195.60;47.33;77.00;118.33;1
17.55;27.55;77.55;118.19;85.48;1.77;193.22;28.94;49.40;72.34;1
16.50;26.50;76.50;114.00;75.01;1.25;177.52;47.92;77.87;119.79;0
16.00;26.00;76.00;111.99;69.97;1.00;169.96;56.82;91.23;142.05;0
18.00;28.00;78.00;119.98;89.96;2.00;199.93;42.29;69.43;105.72;1
19.26;29.26;79.26;125.05;102.63;2.63;218.95;58.58;93.87;146.45;1
17.03;27.03;77.03;116.12;80.30;1.52;185.46;52.90;85.35;132.25;1
18.36;28.36;78.36;121.44;93.59;2.18;205.38;48.34;78.51;120.86;1
18.99;28.99;78.99;123.98;99.94;2.50;214.91;43.14;70.72;107.86;1
17.93;27.93;77.93;119.70;89.26;1.96;198.89;37.36;62.04;93.39;1
16.74;26.74;76.74;114.94;77.36;1.37;181.04;30.87;52.30;77.17;1
17.97;27.97;77.97;119.89;89.72;1.99;199.59;44.22;72.33;110.54;1
17.77;27.77;77.77;119.09;87.72;1.89;196.57;52.55;84.83;131.38;1
16.85;26.85;76.85;115.42;78.54;1.43;182.81;55.89;89.84;139.73;0
19.31;29.31;79.31;125.24;103.11;2.66;219.66;59.42;95.13;148.54;1
17.14;27.14;77.14;116.57;81.42;1.57;187.13;49.23;79.85;123.08;1
18.54;28.54;78.54;122.16;95.40;2.27;208.10;37.01;61.52;92.53;1
18.63;28.63;78.63;122.53;96.32;2.32;209.48;49.07;79.60;122.67;1
17.61;27.61;77.61;118.44;86.10;1.80;194.15;42.73;70.09;106.82;1
18.64;28.64;78.64;122.57;96.42;2.32;209.63;51.19;82.79;127.98;1
17.64;27.64;77.64;118.58;86.45;1.82;194.67;39.17;64.76;97.93;1
17.09;27.09;77.09;116.36;80.90;1.54;186.35;44.55;72.82;111.37;1
19.64;29.64;79.64;126.55;106.37;2.82;224.55;36.10;60.15;90.25;1
18.27;28.27;78.27;121.09;92.72;2.14;204.08;49.05;79.57;122.62;1
17.51;27.51;77.51;118.02;85.06;1.75;192.59;32.32;54.48;80.80;1
20.09;30.09;80.09;128.37;110.93;3.05;231.39;54.83;88.24;137.07;1
18.48;28.48;78.48;121.90;94.76;2.24;207.14;39.16;64.73;97.89;1
18.71;28.71;78.71;122.84;97.09;2.35;210.64;50.06;81.09;125.15;1
18.01;28.01;78.01;120.06;90.14;2.01;200.22;40.70;67.05;101.75;1
17.37;27.37;77.37;117.49;83.73;1.69;190.59;42.83;70.24;107.07;1
18.56;28.56;78.56;122.23;95.59;2.28;208.38;37.28;61.92;93.21;1
18.19;28.19;78.19;120.78;91.94;2.10;202.92;53.65;86.47;134.12;1
18.60;28.60;78.60;122.40;96.01;2.30;209.01;60.89;97.33;152.22;1
17.92;27.92;77.92;119.68;89.20;1.96;198.80;46.40;75.60;116.00;1
19.31;29.31;79.31;125.25;103.12;2.66;219.69;39.45;65.17;98.62;1
17.78;27.78;77.78;119.12;87.79;1.89;196.69;28.28;48.42;70.70;1
18.01;28.01;78.01;120.04;90.10;2.01;200.16;48.38;78.57;120.95;1
18.47;28.47;78.47;121.87;94.66;2.23;207.00;32.44;54.65;81.09;1
17.83;27.83;77.83;119.31;88.28;1.91;197.42;52.24;84.36;130.60;1
19.69;29.69;79.69;126.76;106.89;2.84;225.33;30.47;51.70;76.17;1
18.54;28.54;78.54;122.15;95.37;2.27;208.05;60.57;96.85;151.41;1
16.19;26.19;76.19;112.74;71.86;1.09;172.79;51.93;83.90;129.84;1
17.17;27.17;77.17;116.69;81.73;1.59;187.59;29.86;50.79;74.65;1
15.57;25.57;75.57;110.29;65.72;0.79;163.59;40.01;66.02;100.03;1
18.77;28.77;78.77;123.09;97.72;2.39;211.58;51.14;82.72;127.86;1
16.48;26.48;76.48;113.91;74.77;1.24;177.15;33.05;55.58;82.64;1
17.90;27.90;77.90;119.59;88.98;1.95;198.47;37.38;62.07;93.45;1
19.18;29.18;79.18;124.71;101.78;2.59;217.67;47.57;77.35;118.91;1
17.32;27.32;77.32;117.26;83.16;1.66;189.73;42.60;69.90;106.50;1
17.75;27.75;77.75;118.99;87.48;1.87;196.22;39.10;64.65;97.75;1
17.34;27.34;77.34;117.37;83.43;1.67;190.15;33.61;56.41;84.02;1
15.96;25.96;75.96;111.83;69.57;0.98;169.36;24.29;42.43;60.72;1
17.74;27.74;77.74;118.97;87.41;1.87;196.12;40.36;66.54;100.90;1
18.70;28.70;78.70;122.82;97.05;2.35;210.57;32.48;54.72;81.19;1
17.03;27.03;77.03;116.11;80.28;1.51;185.42;47.70;77.55;119.24;0
16.43;26.43;76.43;113.74;74.35;1.22;176.52;54.87;88.31;137.18;0
18.82;28.82;78.82;123.30;98.25;2.41;212.37;49.52;80.28;123.80;1
18.22;28.22;78.22;120.89;92.23;2.11;203.35;30.98;52.46;77.44;1
19.62;29.62;79.62;126.47;106.19;2.81;224.28;50.89;82.33;127.22;1
19.40;29.40;79.40;125.60;104.00;2.70;221.00;49.98;80.97;124.96;1
18.17;28.17;78.17;120.68;91.71;2.09;202.56;37.30;61.95;93.26;1
17.47;27.47;77.47;117.87;84.68;1.73;192.01;41.54;68.31;103.85;1
17.94;27.94;77.94;119.77;89.44;1.97;199.15;45.84;74.76;114.60;1
16.96;26.96;76.96;115.82;79.56;1.48;184.34;51.03;82.55;127.58;0
16.33;26.33;76.33;113.31;73.28;1.16;174.92;51.16;82.74;127.91;1
17.94;27.94;77.94;119.77;89.43;1.97;199.15;46.78;76.18;116.96;1
18.59;28.59;78.59;122.38;95.94;2.30;208.91;48.25;78.38;120.63;1
16.83;26.83;76.83;115.33;78.34;1.42;182.50;39.97;65.96;99.93;1
18.75;28.75;78.75;123.00;97.50;2.37;211.25;41.83;68.74;104.57;1
15.69;25.69;75.69;110.76;66.91;0.85;165.36;72.89;115.33;182.22;0
16.24;26.24;76.24;112.96;72.41;1.12;173.61;41.88;68.83;104.71;1
17.43;27.43;77.43;117.72;84.29;1.71;191.44;46.74;76.12;116.86;1
17.74;27.74;77.74;118.97;87.43;1.87;196.15;54.88;88.32;137.21;1
17.94;27.94;77.94;119.78;89.44;1.97;199.17;50.02;81.03;125.05;1
18.16;28.16;78.16;120.62;91.55;2.08;202.33;45.10;73.66;112.76;1
16.59;26.59;76.59;114.34;75.86;1.29;178.79;38.65;63.97;96.62;1
18.07;28.07;78.07;120.27;90.66;2.03;201.00;35.77;59.65;89.42;1
18.75;28.75;78.75;123.01;97.52;2.38;211.28;47.15;76.73;117.88;1
20.67;30.67;80.67;130.68;116.71;3.34;240.06;44.51;72.76;111.27;1
18.59;28.59;78.59;122.35;95.88;2.29;208.81;40.69;67.04;101.73;1
15.66;25.66;75.66;110.65;66.61;0.83;164.92;42.47;69.71;106.18;1
17.57;27.57;77.57;118.26;85.66;1.78;193.49;46.63;75.95;116.58;1
18.16;28.16;78.16;120.66;91.65;2.08;202.47;27.16;46.75;67.91;1
17.95;27.95;77.95;119.80;89.49;1.97;199.24;37.48;62.22;93.71;1
18.66;28.66;78.66;122.65;96.61;2.33;209.92;59.62;95.43;149.05;1
